# Exact Riemann solution for problem:	Toro-3
# Discretization:	zonal
# Domain bounds:	0.00000e+00	1.00000e+00
# Iterface position:	5.00000e-01
# Gamma:	1.40000e+00
# Left  state [dens,velx,pres]:	1.00000e+00	0.00000e+00	1.00000e+03
# Right state [dens,velx,pres]:	1.00000e+00	0.00000e+00	1.00000e-02
# Time:	1.20000e-02
                x	    dens [$\rho$]	      mom [$\mu$]	   e [$\epsilon$]	       pres [$p$]	             eint	       velx [$v$]	             cspd
  6.625000000e-02	  9.720169436e-01	  1.029317775e+00	  2.403155540e+03	  9.610442165e+02	  2.471778457e+03	  1.058950445e+00	  3.720478378e+01
  6.875000000e-02	  9.674896159e-01	  1.192490507e+00	  2.387693286e+03	  9.547833509e+02	  2.467166922e+03	  1.232561556e+00	  3.717006156e+01
  7.125000000e-02	  9.629791733e-01	  1.354114993e+00	  2.372345756e+03	  9.485574785e+02	  2.462559692e+03	  1.406172668e+00	  3.713533933e+01
  7.375000000e-02	  9.584855685e-01	  1.514199953e+00	  2.357112145e+03	  9.423664361e+02	  2.457956768e+03	  1.579783779e+00	  3.710061711e+01
  7.625000000e-02	  9.540087545e-01	  1.672754075e+00	  2.341991652e+03	  9.362100612e+02	  2.453358150e+03	  1.753394890e+00	  3.706589489e+01
  7.875000000e-02	  9.495486841e-01	  1.829786012e+00	  2.326983484e+03	  9.300881919e+02	  2.448763838e+03	  1.927006001e+00	  3.703117267e+01
  8.125000000e-02	  9.451053102e-01	  1.985304387e+00	  2.312086849e+03	  9.240006668e+02	  2.444173831e+03	  2.100617112e+00	  3.699645045e+01
  8.375000000e-02	  9.406785860e-01	  2.139317789e+00	  2.297300962e+03	  9.179473253e+02	  2.439588131e+03	  2.274228223e+00	  3.696172822e+01
  8.625000000e-02	  9.362684646e-01	  2.291834775e+00	  2.282625040e+03	  9.119280072e+02	  2.435006736e+03	  2.447839334e+00	  3.692700600e+01
  8.875000000e-02	  9.318748993e-01	  2.442863870e+00	  2.268058306e+03	  9.059425531e+02	  2.430429647e+03	  2.621450445e+00	  3.689228378e+01
  9.125000000e-02	  9.274978434e-01	  2.592413566e+00	  2.253599988e+03	  8.999908039e+02	  2.425856864e+03	  2.795061556e+00	  3.685756156e+01
  9.375000000e-02	  9.231372503e-01	  2.740492323e+00	  2.239249316e+03	  8.940726015e+02	  2.421288387e+03	  2.968672668e+00	  3.682283933e+01
  9.625000000e-02	  9.187930736e-01	  2.887108571e+00	  2.225005527e+03	  8.881877880e+02	  2.416724215e+03	  3.142283779e+00	  3.678811711e+01
  9.875000000e-02	  9.144652669e-01	  3.032270705e+00	  2.210867862e+03	  8.823362064e+02	  2.412164350e+03	  3.315894890e+00	  3.675339489e+01
  1.012500000e-01	  9.101537839e-01	  3.175987090e+00	  2.196835563e+03	  8.765177001e+02	  2.407608790e+03	  3.489506001e+00	  3.671867267e+01
  1.037500000e-01	  9.058585782e-01	  3.318266059e+00	  2.182907882e+03	  8.707321133e+02	  2.403057536e+03	  3.663117112e+00	  3.668395045e+01
  1.062500000e-01	  9.015796039e-01	  3.459115912e+00	  2.169084070e+03	  8.649792904e+02	  2.398510588e+03	  3.836728223e+00	  3.664922822e+01
  1.087500000e-01	  8.973168149e-01	  3.598544918e+00	  2.155363385e+03	  8.592590768e+02	  2.393967946e+03	  4.010339334e+00	  3.661450600e+01
  1.112500000e-01	  8.930701651e-01	  3.736561315e+00	  2.141745089e+03	  8.535713183e+02	  2.389429609e+03	  4.183950445e+00	  3.657978378e+01
  1.137500000e-01	  8.888396088e-01	  3.873173309e+00	  2.128228449e+03	  8.479158613e+02	  2.384895579e+03	  4.357561556e+00	  3.654506156e+01
  1.162500000e-01	  8.846251001e-01	  4.008389074e+00	  2.114812733e+03	  8.422925527e+02	  2.380365854e+03	  4.531172668e+00	  3.651033933e+01
  1.187500000e-01	  8.804265933e-01	  4.142216755e+00	  2.101497218e+03	  8.367012402e+02	  2.375840435e+03	  4.704783779e+00	  3.647561711e+01
  1.212500000e-01	  8.762440429e-01	  4.274664461e+00	  2.088281180e+03	  8.311417719e+02	  2.371319322e+03	  4.878394890e+00	  3.644089489e+01
  1.237500000e-01	  8.720774033e-01	  4.405740275e+00	  2.075163904e+03	  8.256139965e+02	  2.366802515e+03	  5.052006001e+00	  3.640617267e+01
  1.262500000e-01	  8.679266290e-01	  4.535452245e+00	  2.062144677e+03	  8.201177633e+02	  2.362290013e+03	  5.225617112e+00	  3.637145045e+01
  1.287500000e-01	  8.637916748e-01	  4.663808390e+00	  2.049222788e+03	  8.146529221e+02	  2.357781818e+03	  5.399228223e+00	  3.633672822e+01
  1.312500000e-01	  8.596724953e-01	  4.790816697e+00	  2.036397534e+03	  8.092193235e+02	  2.353277928e+03	  5.572839334e+00	  3.630200600e+01
  1.337500000e-01	  8.555690455e-01	  4.916485122e+00	  2.023668215e+03	  8.038168183e+02	  2.348778344e+03	  5.746450445e+00	  3.626728378e+01
  1.362500000e-01	  8.514812800e-01	  5.040821592e+00	  2.011034133e+03	  7.984452583e+02	  2.344283066e+03	  5.920061556e+00	  3.623256156e+01
  1.387500000e-01	  8.474091541e-01	  5.163834001e+00	  1.998494596e+03	  7.931044956e+02	  2.339792094e+03	  6.093672668e+00	  3.619783933e+01
  1.412500000e-01	  8.433526227e-01	  5.285530212e+00	  1.986048916e+03	  7.877943828e+02	  2.335305427e+03	  6.267283779e+00	  3.616311711e+01
  1.437500000e-01	  8.393116411e-01	  5.405918060e+00	  1.973696408e+03	  7.825147733e+02	  2.330823067e+03	  6.440894890e+00	  3.612839489e+01
  1.462500000e-01	  8.352861644e-01	  5.525005347e+00	  1.961436393e+03	  7.772655208e+02	  2.326345012e+03	  6.614506001e+00	  3.609367267e+01
  1.487500000e-01	  8.312761481e-01	  5.642799846e+00	  1.949268193e+03	  7.720464799e+02	  2.321871263e+03	  6.788117112e+00	  3.605895045e+01
  1.512500000e-01	  8.272815475e-01	  5.759309297e+00	  1.937191137e+03	  7.668575054e+02	  2.317401820e+03	  6.961728223e+00	  3.602422822e+01
  1.537500000e-01	  8.233023181e-01	  5.874541414e+00	  1.925204555e+03	  7.616984529e+02	  2.312936682e+03	  7.135339334e+00	  3.598950600e+01
  1.562500000e-01	  8.193384156e-01	  5.988503877e+00	  1.913307785e+03	  7.565691785e+02	  2.308475851e+03	  7.308950445e+00	  3.595478378e+01
  1.587500000e-01	  8.153897956e-01	  6.101204338e+00	  1.901500165e+03	  7.514695387e+02	  2.304019325e+03	  7.482561556e+00	  3.592006156e+01
  1.612500000e-01	  8.114564139e-01	  6.212650417e+00	  1.889781039e+03	  7.463993908e+02	  2.299567106e+03	  7.656172668e+00	  3.588533933e+01
  1.637500000e-01	  8.075382263e-01	  6.322849705e+00	  1.878149754e+03	  7.413585925e+02	  2.295119192e+03	  7.829783779e+00	  3.585061711e+01
  1.662500000e-01	  8.036351889e-01	  6.431809764e+00	  1.866605662e+03	  7.363470021e+02	  2.290675583e+03	  8.003394890e+00	  3.581589489e+01
  1.687500000e-01	  7.997472575e-01	  6.539538124e+00	  1.855148117e+03	  7.313644783e+02	  2.286236281e+03	  8.177006001e+00	  3.578117267e+01
  1.712500000e-01	  7.958743884e-01	  6.646042286e+00	  1.843776479e+03	  7.264108807e+02	  2.281801285e+03	  8.350617112e+00	  3.574645045e+01
  1.737500000e-01	  7.920165376e-01	  6.751329723e+00	  1.832490110e+03	  7.214860691e+02	  2.277370594e+03	  8.524228223e+00	  3.571172822e+01
  1.762500000e-01	  7.881736616e-01	  6.855407876e+00	  1.821288378e+03	  7.165899040e+02	  2.272944209e+03	  8.697839334e+00	  3.567700600e+01
  1.787500000e-01	  7.843457166e-01	  6.958284157e+00	  1.810170652e+03	  7.117222463e+02	  2.268522130e+03	  8.871450445e+00	  3.564228378e+01
  1.812500000e-01	  7.805326591e-01	  7.059965948e+00	  1.799136308e+03	  7.068829577e+02	  2.264104357e+03	  9.045061556e+00	  3.560756156e+01
  1.837500000e-01	  7.767344456e-01	  7.160460603e+00	  1.788184722e+03	  7.020719002e+02	  2.259690890e+03	  9.218672668e+00	  3.557283933e+01
  1.862500000e-01	  7.729510328e-01	  7.259775447e+00	  1.777315277e+03	  6.972889364e+02	  2.255281728e+03	  9.392283779e+00	  3.553811711e+01
  1.887500000e-01	  7.691823773e-01	  7.357917772e+00	  1.766527358e+03	  6.925339296e+02	  2.250876873e+03	  9.565894890e+00	  3.550339489e+01
  1.912500000e-01	  7.654284359e-01	  7.454894845e+00	  1.755820355e+03	  6.878067433e+02	  2.246476323e+03	  9.739506001e+00	  3.546867267e+01
  1.937500000e-01	  7.616891656e-01	  7.550713902e+00	  1.745193660e+03	  6.831072418e+02	  2.242080079e+03	  9.913117112e+00	  3.543395045e+01
  1.962500000e-01	  7.579645233e-01	  7.645382149e+00	  1.734646671e+03	  6.784352899e+02	  2.237688141e+03	  1.008672822e+01	  3.539922822e+01
  1.987500000e-01	  7.542544659e-01	  7.738906764e+00	  1.724178787e+03	  6.737907528e+02	  2.233300508e+03	  1.026033933e+01	  3.536450600e+01
  2.012500000e-01	  7.505589507e-01	  7.831294897e+00	  1.713789413e+03	  6.691734964e+02	  2.228917182e+03	  1.043395045e+01	  3.532978378e+01
  2.037500000e-01	  7.468779347e-01	  7.922553668e+00	  1.703477955e+03	  6.645833870e+02	  2.224538161e+03	  1.060756156e+01	  3.529506156e+01
  2.062500000e-01	  7.432113755e-01	  8.012690167e+00	  1.693243827e+03	  6.600202915e+02	  2.220163446e+03	  1.078117267e+01	  3.526033933e+01
  2.087500000e-01	  7.395592302e-01	  8.101711458e+00	  1.683086442e+03	  6.554840772e+02	  2.215793037e+03	  1.095478378e+01	  3.522561711e+01
  2.112500000e-01	  7.359214564e-01	  8.189624575e+00	  1.673005218e+03	  6.509746120e+02	  2.211426934e+03	  1.112839489e+01	  3.519089489e+01
  2.137500000e-01	  7.322980116e-01	  8.276436521e+00	  1.662999579e+03	  6.464917645e+02	  2.207065137e+03	  1.130200600e+01	  3.515617267e+01
  2.162500000e-01	  7.286888534e-01	  8.362154276e+00	  1.653068949e+03	  6.420354034e+02	  2.202707645e+03	  1.147561711e+01	  3.512145045e+01
  2.187500000e-01	  7.250939396e-01	  8.446784785e+00	  1.643212758e+03	  6.376053983e+02	  2.198354460e+03	  1.164922822e+01	  3.508672822e+01
  2.212500000e-01	  7.215132279e-01	  8.530334971e+00	  1.633430438e+03	  6.332016192e+02	  2.194005580e+03	  1.182283933e+01	  3.505200600e+01
  2.237500000e-01	  7.179466762e-01	  8.612811724e+00	  1.623721426e+03	  6.288239365e+02	  2.189661006e+03	  1.199645045e+01	  3.501728378e+01
  2.262500000e-01	  7.143942425e-01	  8.694221907e+00	  1.614085161e+03	  6.244722212e+02	  2.185320738e+03	  1.217006156e+01	  3.498256156e+01
  2.287500000e-01	  7.108558849e-01	  8.774572357e+00	  1.604521087e+03	  6.201463449e+02	  2.180984775e+03	  1.234367267e+01	  3.494783933e+01
  2.312500000e-01	  7.073315614e-01	  8.853869879e+00	  1.595028650e+03	  6.158461796e+02	  2.176653119e+03	  1.251728378e+01	  3.491311711e+01
  2.337500000e-01	  7.038212302e-01	  8.932121254e+00	  1.585607300e+03	  6.115715978e+02	  2.172325768e+03	  1.269089489e+01	  3.487839489e+01
  2.362500000e-01	  7.003248497e-01	  9.009333232e+00	  1.576256492e+03	  6.073224725e+02	  2.168002723e+03	  1.286450600e+01	  3.484367267e+01
  2.387500000e-01	  6.968423782e-01	  9.085512536e+00	  1.566975681e+03	  6.030986773e+02	  2.163683984e+03	  1.303811711e+01	  3.480895045e+01
  2.412500000e-01	  6.933737743e-01	  9.160665863e+00	  1.557764329e+03	  5.989000862e+02	  2.159369551e+03	  1.321172822e+01	  3.477422822e+01
  2.437500000e-01	  6.899189963e-01	  9.234799879e+00	  1.548621900e+03	  5.947265738e+02	  2.155059424e+03	  1.338533933e+01	  3.473950600e+01
  2.462500000e-01	  6.864780030e-01	  9.307921225e+00	  1.539547859e+03	  5.905780151e+02	  2.150753602e+03	  1.355895045e+01	  3.470478378e+01
  2.487500000e-01	  6.830507531e-01	  9.380036514e+00	  1.530541679e+03	  5.864542856e+02	  2.146452086e+03	  1.373256156e+01	  3.467006156e+01
  2.512500000e-01	  6.796372054e-01	  9.451152329e+00	  1.521602832e+03	  5.823552615e+02	  2.142154876e+03	  1.390617267e+01	  3.463533933e+01
  2.537500000e-01	  6.762373187e-01	  9.521275230e+00	  1.512730796e+03	  5.782808191e+02	  2.137861972e+03	  1.407978378e+01	  3.460061711e+01
  2.562500000e-01	  6.728510519e-01	  9.590411745e+00	  1.503925052e+03	  5.742308357e+02	  2.133573374e+03	  1.425339489e+01	  3.456589489e+01
  2.587500000e-01	  6.694783642e-01	  9.658568378e+00	  1.495185083e+03	  5.702051886e+02	  2.129289082e+03	  1.442700600e+01	  3.453117267e+01
  2.612500000e-01	  6.661192146e-01	  9.725751604e+00	  1.486510377e+03	  5.662037558e+02	  2.125009095e+03	  1.460061711e+01	  3.449645045e+01
  2.637500000e-01	  6.627735624e-01	  9.791967871e+00	  1.477900424e+03	  5.622264160e+02	  2.120733415e+03	  1.477422822e+01	  3.446172822e+01
  2.662500000e-01	  6.594413668e-01	  9.857223602e+00	  1.469354718e+03	  5.582730481e+02	  2.116462040e+03	  1.494783933e+01	  3.442700600e+01
  2.687500000e-01	  6.561225872e-01	  9.921525189e+00	  1.460872755e+03	  5.543435315e+02	  2.112194971e+03	  1.512145045e+01	  3.439228378e+01
  2.712500000e-01	  6.528171831e-01	  9.984879000e+00	  1.452454035e+03	  5.504377463e+02	  2.107932207e+03	  1.529506156e+01	  3.435756156e+01
  2.737500000e-01	  6.495251139e-01	  1.004729138e+01	  1.444098063e+03	  5.465555728e+02	  2.103673750e+03	  1.546867267e+01	  3.432283933e+01
  2.762500000e-01	  6.462463393e-01	  1.010876863e+01	  1.435804344e+03	  5.426968920e+02	  2.099419598e+03	  1.564228378e+01	  3.428811711e+01
  2.787500000e-01	  6.429808190e-01	  1.016931705e+01	  1.427572388e+03	  5.388615854e+02	  2.095169753e+03	  1.581589489e+01	  3.425339489e+01
  2.812500000e-01	  6.397285127e-01	  1.022894289e+01	  1.419401709e+03	  5.350495347e+02	  2.090924213e+03	  1.598950600e+01	  3.421867267e+01
  2.837500000e-01	  6.364893804e-01	  1.028765240e+01	  1.411291821e+03	  5.312606225e+02	  2.086682979e+03	  1.616311711e+01	  3.418395045e+01
  2.862500000e-01	  6.332633819e-01	  1.034545176e+01	  1.403242245e+03	  5.274947314e+02	  2.082446050e+03	  1.633672822e+01	  3.414922822e+01
  2.887500000e-01	  6.300504772e-01	  1.040234718e+01	  1.395252503e+03	  5.237517448e+02	  2.078213428e+03	  1.651033933e+01	  3.411450600e+01
  2.912500000e-01	  6.268506265e-01	  1.045834479e+01	  1.387322120e+03	  5.200315466e+02	  2.073985111e+03	  1.668395045e+01	  3.407978378e+01
  2.937500000e-01	  6.236637900e-01	  1.051345073e+01	  1.379450624e+03	  5.163340210e+02	  2.069761101e+03	  1.685756156e+01	  3.404506156e+01
  2.962500000e-01	  6.204899279e-01	  1.056767110e+01	  1.371637547e+03	  5.126590527e+02	  2.065541396e+03	  1.703117267e+01	  3.401033933e+01
  2.987500000e-01	  6.173290005e-01	  1.062101197e+01	  1.363882424e+03	  5.090065269e+02	  2.061325997e+03	  1.720478378e+01	  3.397561711e+01
  3.012500000e-01	  6.141809683e-01	  1.067347940e+01	  1.356184793e+03	  5.053763293e+02	  2.057114903e+03	  1.737839489e+01	  3.394089489e+01
  3.037500000e-01	  6.110457918e-01	  1.072507940e+01	  1.348544194e+03	  5.017683461e+02	  2.052908116e+03	  1.755200600e+01	  3.390617267e+01
  3.062500000e-01	  6.079234315e-01	  1.077581798e+01	  1.340960171e+03	  4.981824638e+02	  2.048705634e+03	  1.772561711e+01	  3.387145045e+01
  3.087500000e-01	  6.048138482e-01	  1.082570110e+01	  1.333432271e+03	  4.946185695e+02	  2.044507459e+03	  1.789922822e+01	  3.383672822e+01
  3.112500000e-01	  6.017170025e-01	  1.087473471e+01	  1.325960043e+03	  4.910765507e+02	  2.040313589e+03	  1.807283933e+01	  3.380200600e+01
  3.137500000e-01	  5.986328554e-01	  1.092292473e+01	  1.318543041e+03	  4.875562955e+02	  2.036124025e+03	  1.824645045e+01	  3.376728378e+01
  3.162500000e-01	  5.955613676e-01	  1.097027705e+01	  1.311180820e+03	  4.840576923e+02	  2.031938766e+03	  1.842006156e+01	  3.373256156e+01
  3.187500000e-01	  5.925025003e-01	  1.101679755e+01	  1.303872938e+03	  4.805806299e+02	  2.027757814e+03	  1.859367267e+01	  3.369783933e+01
  3.212500000e-01	  5.894562144e-01	  1.106249205e+01	  1.296618958e+03	  4.771249978e+02	  2.023581167e+03	  1.876728378e+01	  3.366311711e+01
  3.237500000e-01	  5.864224712e-01	  1.110736639e+01	  1.289418444e+03	  4.736906858e+02	  2.019408827e+03	  1.894089489e+01	  3.362839489e+01
  3.262500000e-01	  5.834012318e-01	  1.115142635e+01	  1.282270963e+03	  4.702775841e+02	  2.015240792e+03	  1.911450600e+01	  3.359367267e+01
  3.287500000e-01	  5.803924575e-01	  1.119467769e+01	  1.275176086e+03	  4.668855834e+02	  2.011077062e+03	  1.928811711e+01	  3.355895045e+01
  3.312500000e-01	  5.773961098e-01	  1.123712617e+01	  1.268133385e+03	  4.635145750e+02	  2.006917639e+03	  1.946172822e+01	  3.352422822e+01
  3.337500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.362500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.387500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.412500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.437500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.462500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.487500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.512500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.537500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.562500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.587500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.612500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.637500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.662500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.687500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.712500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.737500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.762500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.787500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.812500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.837500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.862500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.887500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.912500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.937500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.962500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  3.987500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.012500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.037500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.062500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.087500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.112500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.137500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.162500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
  4.187500000e-01	  5.750622985e-01	  1.126975544e+01	  1.262663711e+03	  4.608937875e+02	  2.003668945e+03	  1.959745139e+01	  3.349708359e+01
